,Text,User,Date,Favs,Retweets,Replies
265,"Our new COVID-19 plan will reduce the number of unvaccinated Americans, decrease hospitalizations and deaths, allow our children to go to schools safely, and keep our economy strong by keeping businesses open. 

We will spare no effort in saving lives and beating this virus.",JoeBiden,2021-09-11 00:45:02+00:00,39238,4771,4955
266,"Our plan takes on the elected officials in states that are undermining the life-saving actions we need to take to defeat COVID-19. 

If these governors won’t help us beat the pandemic, we will get them out of the way. https://t.co/8XcibeNeV4",JoeBiden,2021-09-10 16:35:13+00:00,16156,2603,4294
267,"My first responsibility is to protect the American people and make sure we have vaccines for every American, including enough boosters. As soon as they're authorized, those eligible will be able to get a free booster right away in tens of thousands of sites across the country.",JoeBiden,2021-09-10 14:52:05+00:00,49976,5424,5250
268,The Department of Labor is developing an emergency rule to require that all employers with 100 or more employees ensure their workforces are fully vaccinated or show a negative test at least once a week. https://t.co/Yn2kDf63FU,JoeBiden,2021-09-10 02:32:49+00:00,26611,3004,5375
269,"The Bipartisan Infrastructure Deal and the Build Back Better Agenda will:
✅Create millions of good-paying jobs rebuilding roads and bridges
✅Lower taxes for working families
✅Lower costs for working families, including child care, elder care, community college, pre-K, and more",JoeBiden,2021-09-09 16:14:02+00:00,10609,1758,1892
270,"The pandemic of the unvaccinated is a tragedy that is preventable. People are dying and will die from COVID-19 who don't have to. 

If you haven't gotten vaccinated, do it now. It could save your life and the lives of those you love.",JoeBiden,2021-09-08 23:01:00+00:00,52689,7226,7949
271,"Folks, the evidence is clear, climate change poses an existential threat to our lives and our economy. But we can stop it from getting worse. 

Our Build Back Better plan will make investments to fight the climate crisis, cut emissions, and make our infrastructure more resilient.",JoeBiden,2021-09-08 14:08:00+00:00,30742,3749,3927
272,"The middle class built America, and unions built the middle class.  

This Labor Day, we honor all the workers, and their enduring movement, that keep our economy moving and are the heart, soul, and spine of this nation. https://t.co/mzLEKfW7j8",JoeBiden,2021-09-06 15:00:42+00:00,14045,2109,2966
273,We are now the only developed country in the world whose economy is bigger than it was before the pandemic. Our economic plan is working. https://t.co/Xj715N5rx7,JoeBiden,2021-09-03 20:34:03+00:00,24278,3187,6662
274,"The Supreme Court's overnight ruling is an unprecedented assault on constitutional rights and requires an immediate response.

We will launch a whole-of-government effort to respond, looking at what steps we can take to ensure that Texans have access to safe and legal abortions.",JoeBiden,2021-09-02 22:50:01+00:00,78771,9726,7667
275,"To everyone who is still in harm's way and for all those struggling to deal with the aftermath of the storms and fires, keep the faith. We’re going to stand with you for as long as it takes to recover and rebuild.",JoeBiden,2021-09-02 21:46:25+00:00,21587,2305,2611
276,"Texas law SB8 will significantly impair people’s access to the health care they need—particularly for communities of color and individuals with low incomes.

We are deeply committed to the constitutional right established in Roe v. Wade and will protect and defend that right.",JoeBiden,2021-09-01 21:44:17+00:00,45426,6427,5106
277,I was not going to extend this forever war. https://t.co/QoDLRA4Hqr,JoeBiden,2021-09-01 13:44:53+00:00,22138,2183,4636
278,This decision about Afghanistan is not just about Afghanistan. It's about ending an era of major military operations to remake other countries.,JoeBiden,2021-09-01 01:54:00+00:00,109640,10481,8505
279,"There is nothing low-grade, low-risk, or low-cost about any war. It was time to end the war in Afghanistan. https://t.co/jAGbWnBzol",JoeBiden,2021-09-01 01:21:10+00:00,23225,2692,3312
280,"We're going to do everything that we can to provide safe evacuation for Americans, our Afghan allies, partners, and Afghans who might be targeted because of their association with the United States.",JoeBiden,2021-08-25 20:30:02+00:00,41197,4208,10706
281,"Thank you to @SpeakerPelosi and every Democrat who came together to advance our Build Back Better Agenda in the House. The House’s historic vote is a huge step forward in our work to restore America’s economy, rebuild our infrastructure, and invest in our shared future.",JoeBiden,2021-08-25 13:21:43+00:00,38075,4625,3268
282,To the millions of Americans who have been waiting for full FDA approval—go get your COVID-19 shot now. https://t.co/393WzbJ6om,JoeBiden,2021-08-24 20:53:55+00:00,15535,2155,3207
283,"The United States stands by the commitment we’ve made to evacuate people—and this includes vulnerable Afghans, such as women leaders and journalists. https://t.co/kfjfyKmBcM",JoeBiden,2021-08-24 13:37:34+00:00,13439,1761,3099
284,"Once screened and cleared, we will welcome Afghans who helped us in the war effort to their new home in the United States of America. 

Because that's who we are. That's what America is.",JoeBiden,2021-08-23 16:39:38+00:00,92993,8589,7450
285,"To those in Henri’s path: Don't forget that you may need to seek shelter while we’re still battling COVID-19 and the Delta variant. So wear a mask and try to observe social distancing.

And to everyone across the country, don't get caught by the next storm. Get vaccinated now.",JoeBiden,2021-08-23 01:08:00+00:00,37905,4140,9130
286,"Human rights must be the center of our foreign policy, not the periphery. But the way to do it is not through endless military deployments. https://t.co/w2jMtgzisE",JoeBiden,2021-08-18 18:15:47+00:00,18787,2207,7181
287,The answer is clear: We cannot continue to repeat the mistakes of the past. https://t.co/AA9Fc6ZFXi,JoeBiden,2021-08-17 19:22:37+00:00,28103,3144,6311
288,Four presidents have presided over an American troop presence in Afghanistan—two Republicans and two Democrats. We will not pass this war onto a fifth. https://t.co/d5kIcw27h8,JoeBiden,2021-08-17 17:03:01+00:00,25004,3104,4663
289,Our economy is coming back—but there’s more work to be done. We have to beat this virus. Get vaccinated.,JoeBiden,2021-08-14 22:46:00+00:00,90909,8654,9181
290,"While we will have ups and downs along the way, it’s clear: our economic plan is working, it produces results, and it’s moving our country forward. https://t.co/uAIcTZowyH",JoeBiden,2021-08-14 16:59:16+00:00,11726,1688,2549
291,"Today, about 40 million families will receive their second monthly payment as part of the expanded Child Tax Credit.

This money is a game changer─and for some, it’s a lifesaver. https://t.co/v7BJtVo8eJ",JoeBiden,2021-08-13 13:58:00+00:00,20439,3052,3785
292,"Gov. @GavinNewsom is leading California through unprecedented crises—he's a key partner in fighting the pandemic and helping build our economy back better. To keep him on the job, registered voters should vote no on the recall election by 9/14 and keep California moving forward.",JoeBiden,2021-08-13 00:56:28+00:00,78072,16022,7388
293,There are no Republican bridges or Democratic roads. The Bipartisan Infrastructure Deal is a win for all Americans. https://t.co/fcvJV3zwd8,JoeBiden,2021-08-12 00:27:00+00:00,13964,1724,2411
294,"What a year it’s been. With @KamalaHarris, we are building our country back better than ever before. https://t.co/FXQeOcbBqg",JoeBiden,2021-08-11 23:00:22+00:00,18644,1909,2160
295,"After years and years of “infrastructure week,” we're on the cusp of a historic, bipartisan infrastructure decade that will transform America.",JoeBiden,2021-08-11 18:32:39+00:00,44171,4401,2611
296,"Big news: In total, our administration has created over 4 million new jobs. That’s more jobs created than any other president’s first six months in history.

The Biden plan is working. https://t.co/ebe6Yhgdre",JoeBiden,2021-08-07 00:27:00+00:00,20170,2255,3870
297,"On January 6, a mob of extremists launched a violent and deadly assault on the Capitol.

The truth prevailed because brave law enforcement officials put their lives on the line to defend democracy. On behalf of a grateful nation, we thank you. https://t.co/oi184Tf6Bo",JoeBiden,2021-08-06 16:50:03+00:00,16005,2353,2189
298,"We’ve made historic economic progress and created more jobs than any administration has done in the first six months of being in office.
 
Now, we have a chance to turn this great movement into an economy that works for all Americans—not just the wealthy.",JoeBiden,2021-08-05 18:31:11+00:00,17044,1808,2443
299,Workers shouldn’t just compete for jobs. Jobs should compete for workers. https://t.co/2o4a7Bjd9c,JoeBiden,2021-08-03 21:59:00+00:00,13150,1643,1788
300,It’s past time the super wealthy and profitable corporations began paying their fair share. https://t.co/cHHSzIK9tU,JoeBiden,2021-08-01 20:09:00+00:00,16106,2101,2512
301,"If you’re worried about the Delta variant, the answer is simple: get vaccinated. https://t.co/IYxM6RYWRd",JoeBiden,2021-08-01 15:51:01+00:00,44509,6420,3941
302,".@TheDemocrats are making historic, early strategic investments that are needed to elect Democrats in 2021, 2022, and onward.

You can help us keep building back better and elect Democrats up and down the ballot by adding a grassroots donation today.
https://t.co/vFRmWw6m5F",JoeBiden,2021-07-31 17:45:03+00:00,5497,871,1629
303,You’re not gonna find anyone who knows how to get more done for Virginia than @TerryMcAuliffe. https://t.co/wosvuiDdCJ,JoeBiden,2021-07-26 15:00:46+00:00,7807,1155,1737
304,America is about possibilities. https://t.co/xZG43VXAcM,JoeBiden,2021-07-25 20:11:01+00:00,19295,2110,2613
305,".@TerryMcAuliffe is running for governor of Virginia to create good-paying jobs, make health care more affordable, and give every child a world-class education. Tune in for our grassroots event. https://t.co/fpVcjUf0Cq",JoeBiden,2021-07-23 23:38:13+00:00,8977,1735,1299
306,"Six months in, our economic plan is working. https://t.co/j5hTV93YwP",JoeBiden,2021-07-20 17:41:03+00:00,23666,2696,5714
307,"With the expanded Child Tax Credit, we're proving that democracy can deliver for the American people. https://t.co/CElYsejTiH",JoeBiden,2021-07-19 22:07:44+00:00,10861,1283,2489
308,Wildfires don’t stop at a county or state line. That’s why we’re working hand-in-hand with state and local leaders to invest in prevention and preparation to fight wildfires. https://t.co/IJYy4Qpi7T,JoeBiden,2021-07-18 18:54:11+00:00,13213,1602,2169
309,Our service members—at home and abroad—are the steel spine of America. https://t.co/djTxn46dxC,JoeBiden,2021-07-17 17:24:13+00:00,10848,1318,1860
310,"After a year of hard-fought progress on COVID-19, we can't get complacent now. Let's finish the job together. https://t.co/vATTWcD3EM",JoeBiden,2021-07-16 18:33:35+00:00,13403,1741,3168
311,Let’s be clear: we’re going to vigorously challenge attacks on our elections. https://t.co/XZ7WiwXV1K,JoeBiden,2021-07-14 19:15:00+00:00,16773,2146,3350
312,The “big lie” is just that—a big lie. https://t.co/vWz9LrUK5s,JoeBiden,2021-07-14 13:53:47+00:00,23461,3446,2753
313,"On this day last year during the economic crisis, we announced we weren’t just going back to the way things were—we were going to build back better. 

Our work continues strengthening the middle class, ensuring everyone is dealt-in, and building a more climate-resilient nation.",JoeBiden,2021-07-09 15:13:05+00:00,16591,1711,3208
314,"The sacred right to vote is under attack across the country. That’s why @TheDemocrats are launching a first-of-its-kind voter protection effort. Tune in.
https://t.co/HwcGh0KhbF",JoeBiden,2021-07-08 17:03:46+00:00,7845,1409,2888
315,America is coming back—together. https://t.co/Alt087kMUO,JoeBiden,2021-07-04 13:46:06+00:00,23824,3099,15943
316,"Over 300 million shots administered.
Checks delivered to more than 169 million Americans.
More than three million jobs added to the U.S. economy.

We’ve come a long way. But this is just the beginning.",JoeBiden,2021-07-03 15:05:01+00:00,52588,5623,18156
317,Help us mark our independence from this virus—get vaccinated.,JoeBiden,2021-07-02 15:51:44+00:00,76824,7653,5417
318,"The science is clear: The best way to protect yourself against the virus and its variants is to be fully vaccinated. 

If you have not been vaccinated, get your COVID-19 shot as soon as possible. Now is not the time to let our guard down.",JoeBiden,2021-07-01 20:20:47+00:00,42957,5381,3190
319,".@TheDemocrats are mobilizing volunteers and organizers, investing in state parties, fighting to protect voting rights, and more. If you can, consider chipping in to keep building the party infrastructure we need to win—from the school board to the Senate.
https://t.co/JPmx9sPyde",JoeBiden,2021-06-30 15:50:54+00:00,5345,893,1604
320,"We, the people, are coming back together. https://t.co/xELkAnPq6z",JoeBiden,2021-06-29 15:24:05+00:00,13460,1972,2322
321,"It took a herculean effort across the globe—including the ingenuity of scientists, building on decades of research—to develop a vaccine. As a result, deaths from COVID-19 are plummeting. Our economy is rebounding. And millions of Americans are getting back to living their lives. https://t.co/lqwfh0Nj21",JoeBiden,2021-06-26 17:03:35+00:00,15270,1948,2782
322,It’s a simple proposition: Who do you love? https://t.co/jDUjB9J6pL,JoeBiden,2021-06-23 22:20:00+00:00,14599,1613,1996
323,"Together, we are going to build an economy that rewards work—not just wealth. An economy that works for the backbone of this country: the people who get up every single day to work hard to provide for their families, who are just looking for a little bit of breathing room.",JoeBiden,2021-06-21 21:26:00+00:00,43064,4633,3880
324,"To honor the true meaning of Juneteenth, we have to continue toward that promise of equality for all. https://t.co/tu6m038Y8T",JoeBiden,2021-06-19 14:05:14+00:00,18834,2198,2275
325,It’s a big deal that the Affordable Care Act is here to stay. Reminder: You can sign up for health care at https://t.co/3CYKhP8ZoR—help us spread the word.,JoeBiden,2021-06-17 17:55:46+00:00,22208,3442,1381
326,"We're on the right track. The American Rescue Plan laid a strong foundation for a new economy that brings everybody along, but it's just the first step. We must pass the American Jobs Plan to build an economy that works for everyone.",JoeBiden,2021-06-16 21:14:26+00:00,47599,5036,3391
327,"We’re seeing a coordinated attack on voting rights in this country. It’s Jim Crow in the 21st century, and it must end.

Congress must enact legislation to make it easier for all eligible Americans to access the ballot box and prevent attacks on the sacred right to vote.",JoeBiden,2021-06-15 21:23:11+00:00,74790,10784,7183
328,"Democracy thrives when the infrastructure of democracy is strong; when people have the right to vote freely, fairly, and conveniently; when a free and independent press pursues the truth; when the law applies equally to everyone, regardless of who they are or what they look like.",JoeBiden,2021-06-15 00:10:25+00:00,56615,9439,4161
329,"The pandemic exposed just how badly we need to invest in the foundation of our country, and in the working people of our country. That's why we proposed the American Jobs Plan—we need to make generational investments today to succeed tomorrow.",JoeBiden,2021-06-14 00:14:55+00:00,58940,6169,3305
330,"The COVID-19 vaccine is free, but lack of access to child care can be a barrier. That’s why four of our nation’s largest child care providers are offering free care for parents and caregivers getting vaccinated from now until July 4: https://t.co/nAUPgjxTWI",JoeBiden,2021-06-12 18:13:25+00:00,16364,2317,1373
331,"COVID-19 vaccines are free. Get vaccinated, folks.",JoeBiden,2021-06-10 17:12:29+00:00,165179,18634,4725
332,"LGBTQ+ rights are human rights. As we celebrate this month, we won’t rest until full equality for LGBTQ+ Americans is finally achieved and codified into law. The Senate must pass the Equality Act.",JoeBiden,2021-06-09 18:52:22+00:00,89267,9926,3543
333,"We said from the very beginning: there’s no chance for our economy to come back unless we beat the pandemic. And now, after more than a year of darkness, we’re emerging into the light.

Get your vaccine and do your part to help get our country back on track.",JoeBiden,2021-06-08 22:27:19+00:00,37198,3822,2675
334,"The United States is the only industrialized country in the world with no national paid family leave policy. It’s a disgrace. 

We must pass the American Families Plan.",JoeBiden,2021-06-07 19:59:38+00:00,85528,8389,4308
335,"In the competition for the 21st century, the future will be built right here in America.",JoeBiden,2021-06-06 20:11:34+00:00,44121,3802,4707
336,We’re counting on you to get vaccinated: https://t.co/EwdQ2dFHwG.,JoeBiden,2021-06-05 22:51:52+00:00,33733,3565,2624
337,"After decades of disinvestment, our roads, bridges, and water systems are crumbling.

We must pass the American Jobs Plan. Together, we will rebuild our country’s infrastructure and create millions of good-paying union jobs in the process.",JoeBiden,2021-06-05 17:36:46+00:00,32966,4436,2288
338,"Now is the time to build on the foundation we've laid. Because while the progress we’ve made is undeniable, it is not assured. That's why we need the American Jobs Plan and the American Families Plan—let's make those investments today to be able to continue to succeed tomorrow.",JoeBiden,2021-06-04 23:25:40+00:00,22949,2488,2100
339,Unemployment is at its lowest level since the pandemic started. Our plan is working. And we’re not going to let up now. https://t.co/wqkS8Sbs6U,JoeBiden,2021-06-04 20:31:22+00:00,16283,2064,1982
340,This is the United States of America. There's not a single thing beyond our capacity when we act together.,JoeBiden,2021-06-03 21:50:11+00:00,88466,7493,6358
341,It’s going to take everyone working together to get 70% of adult Americans vaccinated. https://t.co/UIb8GlS8EU,JoeBiden,2021-06-03 00:53:44+00:00,14373,1775,1790
342,What happened in Tulsa 100 years ago was not a riot—it was a massacre. https://t.co/V305EfjQLZ,JoeBiden,2021-06-02 21:11:42+00:00,12925,1792,3206
343,Congratulations to Congresswoman-elect @MelanieforNM on your victory last night. Your grit and determination will help deliver real results for all New Mexicans. #NM01 is in good hands.,JoeBiden,2021-06-02 17:41:49+00:00,20292,2229,648
344,"Grassroots supporters made it possible for us to pass the American Rescue Plan and start getting our country back on track—but our work is far from over. Please consider chipping in to support Democrats running for office in 2021, 2022, and beyond.
https://t.co/XfbPPFvKr8",JoeBiden,2021-05-29 15:31:17+00:00,8491,1271,5920
345,"Before we took office, the economy added back 60,000 jobs per month. It’s now adding back 500,000 jobs per month.

In fact, we've created 1.5 million jobs—more jobs than have ever been created in the first three months of any president in our nation's history.",JoeBiden,2021-05-28 21:06:12+00:00,64685,7185,5737
346,"To put it simply, America's coming back. https://t.co/SYN7NZkH91",JoeBiden,2021-05-28 17:50:56+00:00,17297,1797,2639
347,"This is our moment to rebuild an economy from the bottom up and the middle out—not trickle down.

This is our moment to rebuild an economy that rewards work, not just wealth.

This is our moment to rebuild an economy that works for the backbone of this country.",JoeBiden,2021-05-28 01:07:55+00:00,43699,4925,3776
348,The Biden economic plan is working. https://t.co/boXNRUWEvi,JoeBiden,2021-05-27 22:14:02+00:00,16085,1828,2056
349,"Enjoyed meeting with Maria and Dreamers this month. Dreamers are Americans, and we are fighting for them. https://t.co/3Hfa0xNnFN",JoeBiden,2021-05-26 20:48:08+00:00,11143,1387,1020
350,"Across the country, we have failed to properly invest in infrastructure for half a century. The American Jobs Plan will get millions of Americans good-paying union jobs repairing our country’s crumbling infrastructure.

It’s a blue-collar blueprint to rebuild America.",JoeBiden,2021-05-25 21:05:32+00:00,39386,4566,3680
351,"After meeting with experts and scientists, our administration has set an ambitious goal of having 70% of the U.S. adult population receive at least one dose of vaccine by July 4. 

It’s a big goal, but we are already doing a remarkable job—together, we’ll get through this.",JoeBiden,2021-05-24 21:18:35+00:00,37902,4014,2519
352,"The American Rescue Plan is helping get us out of this crisis and back on track—but we can’t stop now. 

We must pass the American Jobs Plan to deliver millions of good-paying jobs.",JoeBiden,2021-05-24 17:52:39+00:00,35969,4178,2568
353,"More than 20,000 pharmacies coast to coast are now offering walk-in vaccinations with no appointment necessary. Find a location near you at https://t.co/EwdQ2dFHwG.",JoeBiden,2021-05-23 21:29:30+00:00,43636,6838,2024
354,"The American Families Plan is a once-in-a-generation investment in the foundations of middle-class prosperity: education, health care, and child care.",JoeBiden,2021-05-22 16:25:12+00:00,30639,3345,2530
355,"Folks, let’s beat this virus once and for all. 
🔍 Visit https://t.co/EwdQ2dFHwG
💬 Text your ZIP code to 438829
📞 Call 1 (800) 232-0233

Together, #WeCanDoThis.",JoeBiden,2021-05-21 16:02:53+00:00,15098,2587,1962
356,"There are millions of Americans who, through no fault of their own, have been knocked flat on their back this past year. We’re determined to give them a fighting chance. That’s why we’ve been focused on vaccinating the nation and getting our economy running again.",JoeBiden,2021-05-20 21:58:26+00:00,40883,3784,3906
357,"Our country is moving in the right direction, but there’s still work to do to dig our way out of an economic collapse.

We must pass the American Jobs Plan to create millions of good-paying jobs rebuilding our country’s infrastructure.",JoeBiden,2021-05-20 01:04:49+00:00,37244,3859,4879
358,"We’re counting on you to roll up your sleeve, get vaccinated, and work together to change the course of this pandemic. 

Go to https://t.co/EwdQ2dFHwG to find the nearest place you can get a COVID-19 vaccine.",JoeBiden,2021-05-19 21:13:52+00:00,13087,1621,1870
359,Text your ZIP code to 438829 to find COVID-19 vaccination locations near you.,JoeBiden,2021-05-18 23:10:29+00:00,37117,6887,3782
360,"Help spread the word: From May 24 until July 4, Uber and Lyft will offer everyone in America free rides to and from COVID-19 vaccination sites.",JoeBiden,2021-05-18 15:21:39+00:00,148027,33647,5349
361,"In the battle against the COVID-19 pandemic, our nation is going to be the arsenal of vaccines for the rest of the world. https://t.co/LwU7Olic2V",JoeBiden,2021-05-18 01:07:07+00:00,19146,2166,3763
362,The light at the end of the tunnel is growing brighter every day. https://t.co/McB4q1bqX4,JoeBiden,2021-05-17 22:56:11+00:00,18083,1921,3170
363,The CDC announced that they are no longer recommending that fully vaccinated people need to wear masks. https://t.co/pFhJEtBepq,JoeBiden,2021-05-13 23:05:05+00:00,17357,2639,6098
364,"This was made possible by the extraordinary success we’ve had in vaccinating so many Americans, so quickly. https://t.co/gTwM6Tp7lF",JoeBiden,2021-05-13 21:42:27+00:00,23999,3106,4409
365,"After a year of hard work and so much sacrifice, the rule is now simple: get vaccinated or wear a mask until you do.",JoeBiden,2021-05-13 20:13:10+00:00,162446,16417,16676
366,Getting vaccinated is easier than ever. You can find a vaccine site near you by texting your ZIP code to 438829.,JoeBiden,2021-05-13 20:07:50+00:00,29171,5338,1454
367,"Today is a great day for America in our long battle with COVID-19. 

Just a few hours ago, the CDC announced they are no longer recommending that fully vaccinated people need to wear masks.",JoeBiden,2021-05-13 19:59:41+00:00,53980,5836,3007
368,Getting a COVID-19 vaccine has never been easier. Go to https://t.co/EwdQ2dFHwG to find a location near you.,JoeBiden,2021-05-12 21:18:18+00:00,27065,3424,3505
369,"We’re vaccinating the nation. We’re creating hundreds of thousands of jobs. We’re delivering real results people can see and feel in their own lives.
  
That’s the essence of America. That’s democracy in action.",JoeBiden,2021-05-11 21:15:37+00:00,68228,6160,7458
370,"The American Families Plan addresses four of the biggest challenges facing American families:
✅Access to a good education, including universal Pre-K
✅Quality, affordable child care
✅Up to 12 weeks of paid family and medical leave
✅Money directly into the pockets of families",JoeBiden,2021-05-10 16:46:27+00:00,19492,2455,3525
371,"To moms everywhere, wishing you a safe and happy Mother’s Day. 

Share your favorite quote from your mother below. https://t.co/6gZ1siDh5y",JoeBiden,2021-05-09 16:00:04+00:00,28714,2656,2623
372,Nearly 90% of the infrastructure jobs created in the American Jobs Plan don't require a college degree. It’s a blue-collar blueprint to build America.,JoeBiden,2021-05-08 15:53:58+00:00,71621,7923,3636
373,"Since the beginning of our administration, the economy has added more than 1.5 million jobs. 

We’ve still got work to do, but America is moving in the right direction. https://t.co/B0bNPXNSKe",JoeBiden,2021-05-07 20:19:31+00:00,14965,1994,3006
374,"Georgia, when you sent @Ossoff and @ReverendWarnock to the Senate, you made history. Thank you. https://t.co/47KY4Tm9hv",JoeBiden,2021-05-03 21:19:52+00:00,55249,4636,2609
375,"America is on the move again. 

We are choosing hope over fear. 
Truth over lies. 
Light over darkness. 

There’s nothing we cannot do if we do it together.",JoeBiden,2021-05-02 20:42:27+00:00,99014,9914,6275
376,Democracy can deliver for the American people. https://t.co/UZ4BDIVoPf,JoeBiden,2021-05-01 19:50:21+00:00,17598,2187,2788
377,We’ve never been more optimistic about the future of America. https://t.co/EBHlCb2P84,JoeBiden,2021-05-01 16:40:15+00:00,77249,4512,3471
378,"Thank you, Georgia, for everything. https://t.co/1Ci4pFJ4os",JoeBiden,2021-04-30 22:41:52+00:00,69869,4298,2833
379,"In Georgia with @DrBiden to celebrate the successes of the first 100 days of the Biden-Harris administration. Jobs are coming back, folks are getting vaccinated, and better days are ahead. Tune in. 
https://t.co/v1B30kekja",JoeBiden,2021-04-29 20:07:27+00:00,8026,1087,1669
380,100 days in—and America is getting back on track.,JoeBiden,2021-04-29 16:07:32+00:00,137558,9497,6355
381,"Together, we’re getting back on track. Tune in now for our administration’s first joint address to Congress. https://t.co/WWjl35N2Em",JoeBiden,2021-04-29 01:01:41+00:00,8314,1039,1012
382,"Before tonight’s joint address to Congress, join @DrBiden and Mayor @KeishaBottoms for a call to thank our grassroots supporters. Sign up here to join them: https://t.co/tF9AJStpL6",JoeBiden,2021-04-28 15:01:50+00:00,5626,732,610
383,"With the first 100 days of our administration under our belt, America is getting back on track—all thanks to the support of grassroots volunteers. Help us keep the momentum going by joining our Week of Action: https://t.co/alyMSnBATt",JoeBiden,2021-04-27 21:19:23+00:00,16451,1669,2000
384,"The American Jobs Plan will strengthen unions, help protect workers, and rebuild our economy. https://t.co/sHNa1eRfiB",JoeBiden,2021-04-26 22:12:44+00:00,21852,2469,2388
385,"Get vaccinated, America.",JoeBiden,2021-04-25 21:05:37+00:00,211021,19834,9105
386,Let’s close the digital divide once and for all. Our American Jobs Plan will make sure every American has access to high-speed internet. https://t.co/Ru1NSfN7C0,JoeBiden,2021-04-24 16:38:57+00:00,24031,2666,14056
387,Heading back to Georgia with @DrBiden next Thursday to mark 100 days of our administration and thank folks for helping us build back better as a nation. See you soon!,JoeBiden,2021-04-23 15:58:13+00:00,51112,3827,6947
388,"If we act now on the American Jobs Plan, in 50 years, people will look back and say this was the moment that America won the future. https://t.co/ZOJGr9E2i3",JoeBiden,2021-04-20 17:33:04+00:00,19439,2563,2117
389,"Today, every adult is eligible to get a COVID-19 vaccine. Better days are ahead.",JoeBiden,2021-04-19 20:33:25+00:00,187171,16796,5096
390,The American Jobs Plan is the largest American jobs investment since World War II.,JoeBiden,2021-04-01 01:34:37+00:00,102926,9494,5678
391,"Under the American Jobs Plan, 100% of our nation’s lead pipes and service lines will be replaced—so every child in America can turn on the faucet or fountain and drink clean water. 

We cannot delay another minute.",JoeBiden,2021-04-01 00:16:34+00:00,53136,6766,2304
392,"Wall Street didn’t build this country—the great American middle class did. This time, when we rebuild the middle class under the American Jobs Plan, we’re bringing everyone along.",JoeBiden,2021-03-31 22:19:30+00:00,105109,10975,4835
393,"Delivering for the American people is what the American Rescue Plan was about. It’s what the American Jobs Plan is about.

We can do this.
We have to do this.
We will do this.",JoeBiden,2021-03-31 21:10:52+00:00,18607,2140,1444
394,"The American Jobs Plan is a once-in-a-generation investment in America. It will:
✅Modernize 20,000 miles of highways, roads, and main streets
✅Repair 10,000 bridges desperately in need of upgrades 
✅Replace 100% of our nation’s lead pipes and service lines",JoeBiden,2021-03-31 20:52:27+00:00,24805,3927,1719
395,"Millions of Americans lost their jobs last year.

Here’s the truth: We all do better when we all do well. It’s time to build our economy from the bottom up—and the middle out—not the top down.",JoeBiden,2021-03-31 20:46:20+00:00,45131,5228,2779
396,"It matters whether you continue to wear a mask.  
It matters whether you continue to socially distance.  
It matters whether you wash your hands.  

It all matters and can help save lives.",JoeBiden,2021-03-14 15:12:51+00:00,238541,30959,8786
397,"The American Rescue Plan means a $7,000 check for a single mom of four. It means more support to safely and quickly reopen schools. It means setting up additional vaccination sites to help America get back to normal. 

What does the American Rescue Plan mean to you?",JoeBiden,2021-03-13 17:42:27+00:00,128690,11419,10627
398,"85% of American households will get direct checks from the American Rescue Plan.

For so many Americans, that means they can pay the rent. That means they can put food on the table.  

Share below what the American Rescue Plan will do for you.",JoeBiden,2021-03-12 16:30:45+00:00,150921,14919,16005
399,"A campaign for everyone who’s been knocked down or counted out.

A campaign that brought Americans together of every race, ethnicity, gender, economic station, and party.

A year ago, the people of South Carolina lifted that campaign on their shoulders.
https://t.co/YN5LeBMLMe",JoeBiden,2021-03-01 16:00:09+00:00,35382,3376,3580
400,"Now the real work begins, folks. Follow along at @POTUS as we build back better. https://t.co/fHViqSqwp2",JoeBiden,2021-01-20 17:55:22+00:00,867679,59919,28466
401,"I love you, Jilly, and I couldn’t be more grateful to have you with me on the journey ahead. https://t.co/V4GUXAKSKg",JoeBiden,2021-01-20 15:46:00+00:00,925043,60695,18115
402,"Today, we begin anew. Tune in for #Inauguration2021. https://t.co/HxfU8q5riA",JoeBiden,2021-01-20 14:58:21+00:00,314600,37674,13223
403,It’s a new day in America.,JoeBiden,2021-01-20 14:20:00+00:00,4075086,484451,108683
404,"Tonight, in Washington, D.C. and across the nation, we came together to honor the over 400,000 Americans we’ve lost to COVID-19. The last year has tested us in unimaginable ways, but now it’s time we begin to heal and overcome — together. https://t.co/DuWhN1xjNO",JoeBiden,2021-01-20 03:20:00+00:00,558882,48394,11212
405,"We don’t have a second to waste when it comes to tackling the crises we face as a nation. That’s why after being sworn in tomorrow, I’ll get right to work. https://t.co/QBrS17mle8",JoeBiden,2021-01-20 02:00:00+00:00,80865,7120,4745
406,"Join us for a national moment of unity and remembrance in honor of the 400,000 Americans we’ve lost due to COVID-19. https://t.co/0BW7AQLxUx",JoeBiden,2021-01-19 22:09:53+00:00,75020,8973,3985
407,"Next stop: Washington, D.C. https://t.co/oW0C4LQVBf",JoeBiden,2021-01-19 20:39:00+00:00,587893,44944,14178
408,I’m in Delaware for one final event before I head to Washington for tomorrow’s inauguration. Tune in. https://t.co/YnEMiqhhDE,JoeBiden,2021-01-19 18:37:39+00:00,93642,7981,5464
409,"There’s no more fitting way to honor the legacy of Dr. Martin Luther King, Jr. than service. Thank you to @Philabundance for letting us stop by and for the work you do every day to end hunger. https://t.co/dy78IQ0vgf",JoeBiden,2021-01-19 03:14:00+00:00,55437,4445,2875
